,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
520,2,1,255,4,1,2014-04-20,0.02,1,365
521,1,2,169,3,177,2019-06-29,1.86,1,297
522,1,2,99,4,90,2019-06-30,0.94,1,56
523,2,2,169,7,39,2019-07-07,0.41,1,44
524,1,2,160,3,42,2019-05-18,0.44,1,355
525,1,2,215,3,33,2019-05-08,0.35,1,156
526,1,2,130,3,179,2019-05-29,2.02,1,273
527,2,1,110,3,81,2019-03-28,0.85,2,274
528,2,1,150,28,43,2019-06-29,0.45,2,258
529,1,1,65,30,52,2018-10-31,0.54,1,276
530,3,1,75,2,160,2019-06-25,1.68,1,65
531,2,2,149,6,23,2018-05-21,0.27,2,0
532,2,1,89,6,35,2017-06-18,0.37,1,180
533,2,1,50,1,225,2019-06-12,2.35,1,343
534,1,1,43,1,401,2019-07-04,6.62,2,43
535,1,1,42,1,72,2019-06-17,0.84,2,96
536,1,1,85,1,46,2018-12-30,0.97,1,59
537,1,2,139,3,83,2019-06-23,1.19,1,255
538,1,1,105,1,211,2019-06-15,2.21,2,252
539,1,2,265,5,15,2015-06-14,0.16,1,0
540,2,2,149,1,122,2019-06-23,1.29,1,20
541,2,1,68,2,295,2019-06-12,3.9,2,188
542,1,2,99,3,207,2019-07-07,2.18,1,304
543,2,1,75,3,50,2019-03-30,0.65,2,38
544,1,1,100,2,273,2019-06-24,2.85,1,254
545,2,3,90,1,0,,,1,0
546,2,2,160,30,25,2018-04-30,0.26,1,46
547,1,2,190,4,105,2019-05-11,1.62,1,328
548,1,1,67,4,72,2016-12-26,0.76,3,0
549,2,2,190,1,8,2016-09-18,0.08,1,0
550,1,2,248,2,58,2019-06-04,0.61,6,199
551,1,1,100,6,8,2015-09-17,0.09,1,249
552,2,1,95,3,172,2019-07-02,1.84,2,64
553,2,1,150,1,330,2019-06-20,7.14,1,111
554,1,2,145,3,123,2019-06-11,1.29,1,287
555,1,1,41,2,55,2019-04-30,0.59,1,286
556,1,2,120,4,87,2019-07-03,0.99,1,263
557,5,1,50,3,258,2019-06-25,2.7,2,276
558,1,2,157,2,4,2018-08-27,0.18,1,0
559,1,2,195,14,31,2019-05-26,0.33,1,263
560,1,2,70,4,128,2016-11-15,1.34,2,90
561,1,2,185,3,14,2015-08-31,0.15,1,0
562,1,2,145,3,30,2019-06-24,0.32,3,11
563,3,1,50,28,258,2019-05-28,2.9,1,287
564,1,2,185,3,228,2018-04-25,2.39,3,1
565,2,2,250,1,60,2019-07-01,0.65,1,0
566,2,1,80,90,9,2019-06-30,0.2,1,338
567,2,2,230,2,179,2019-06-19,1.88,1,44
568,1,2,100,7,9,2016-06-23,0.1,1,0
569,1,1,40,1,1,2019-04-21,0.37,1,5
570,2,1,200,30,25,2018-08-29,0.49,1,0
571,4,1,80,2,2,2018-02-08,0.05,1,158
572,1,1,79,3,152,2019-06-25,1.6,3,192
573,3,2,95,30,24,2019-03-31,0.25,8,358
574,2,2,300,2,45,2019-04-22,0.47,3,31
575,1,2,100,30,7,2018-11-14,0.08,1,241
576,2,1,80,7,19,2019-06-03,0.35,1,285
577,1,2,110,1,24,2019-01-19,0.26,1,183
578,1,2,172,4,8,2017-10-14,0.09,2,189
579,2,2,199,1,29,2015-06-03,0.31,2,162
580,2,2,199,1,14,2015-07-20,0.15,2,158
581,2,1,100,1,33,2019-05-25,0.38,1,84
582,2,1,55,4,99,2019-02-28,1.04,1,260
583,1,1,75,3,59,2017-01-05,0.62,3,0
584,2,2,146,3,142,2019-06-16,1.5,1,166
585,2,1,250,2,0,,,1,0
586,1,2,116,29,22,2019-03-15,0.23,1,335
587,2,1,150,3,82,2019-05-21,0.87,2,90
588,1,1,120,2,23,2018-09-15,0.24,6,342
589,2,2,199,4,32,2019-05-08,0.34,1,28
590,1,2,150,5,24,2019-06-23,0.25,1,363
591,2,1,69,1,59,2018-10-26,0.63,2,86
592,2,1,300,55,6,2015-01-02,0.08,2,83
593,1,2,230,4,18,2018-07-05,0.21,1,0
594,2,2,125,4,3,2018-12-26,0.03,1,0
595,1,1,79,3,115,2019-07-05,1.21,3,264
596,1,1,130,3,154,2019-06-19,1.63,2,305
597,1,1,239,1,164,2019-07-01,1.73,11,356
598,4,2,75,6,76,2019-06-13,0.8,1,278
599,1,2,220,3,116,2019-06-30,1.23,2,135
600,1,2,80,3,234,2019-06-30,2.47,4,308
601,2,2,288,2,120,2019-06-24,1.27,1,229
602,1,2,135,4,82,2019-05-18,0.87,1,273
603,2,2,225,3,13,2019-05-26,0.15,1,83
604,2,1,110,30,59,2019-06-24,0.64,1,281
605,1,2,100,7,63,2019-06-26,1.87,1,321
606,2,1,130,2,52,2018-08-14,0.55,1,303
607,2,1,89,1,278,2019-07-03,2.95,3,192
608,1,2,200,5,1,2012-01-02,0.01,1,0
609,1,2,80,2,35,2019-06-09,0.4,1,36
610,5,1,50,5,235,2019-06-29,2.49,2,271
611,2,2,135,28,115,2019-06-30,1.21,2,341
612,2,1,90,1,109,2015-10-02,1.15,1,333
613,2,1,270,5,1,2013-07-09,0.01,1,210
614,1,2,110,3,305,2019-06-27,3.24,1,231
615,2,2,145,1,102,2019-06-18,1.52,1,308
616,2,2,179,30,83,2019-05-31,0.88,1,292
617,3,1,55,1,19,2018-07-31,0.25,1,311
618,2,1,110,2,61,2019-05-18,0.65,1,264
619,2,2,325,5,89,2019-06-30,0.94,1,153
620,3,1,75,30,65,2017-07-31,0.74,3,219
621,1,2,300,1,40,2019-06-16,0.44,1,0
622,2,1,130,30,80,2019-04-26,0.86,2,332
623,2,2,190,30,136,2019-06-19,1.45,1,120
624,2,2,200,3,100,2018-05-28,1.06,1,191
625,1,2,180,2,125,2019-07-06,1.36,3,248
626,1,2,350,5,40,2019-04-14,0.5,1,67
627,2,2,160,4,0,,,1,0
628,2,2,195,30,139,2019-04-28,1.59,4,325
629,2,2,241,30,0,,,1,249
630,2,2,300,7,2,2014-10-06,0.03,1,0
631,3,2,75,28,49,2019-06-26,0.53,1,313
632,2,2,100,5,8,2018-05-18,0.11,1,0
633,2,2,399,1,0,,,1,12
634,1,1,85,5,124,2019-05-25,1.32,1,69
635,1,2,80,21,5,2018-12-19,0.12,1,0
636,1,1,55,1,147,2019-06-30,1.57,1,293
637,1,1,438,1,43,2019-04-14,0.46,11,363
638,1,2,110,6,8,2019-01-03,0.33,1,4
639,2,2,200,2,37,2019-01-02,0.39,1,257
640,1,1,279,1,120,2019-06-19,1.28,11,362
641,1,2,137,1,24,2019-01-01,0.29,1,0
642,1,2,280,3,5,2017-07-09,0.05,1,365
643,1,2,199,30,242,2019-04-01,2.59,1,102
644,2,1,71,4,229,2019-06-21,2.45,1,26
645,5,1,42,2,108,2019-06-19,1.36,2,302
646,1,2,180,2,181,2019-06-05,1.92,1,280
647,2,2,226,5,34,2019-07-01,0.39,1,302
648,1,1,85,3,5,2016-10-02,0.05,1,281
649,2,2,135,1,5,2015-08-17,0.06,1,0
650,3,2,79,4,60,2019-06-25,0.64,2,297
651,2,2,154,1,238,2019-06-23,2.59,1,246
652,1,2,199,3,34,2019-04-22,0.37,28,60
653,2,2,700,3,131,2019-06-24,1.4,4,296
654,2,2,246,4,6,2017-06-28,0.16,1,0
655,2,1,125,60,4,2015-07-03,0.06,1,364
656,1,1,100,1,7,2018-10-07,0.08,4,281
657,1,2,295,5,125,2019-07-07,3.04,1,0
658,1,1,150,3,0,,,1,0
659,2,2,119,1,49,2014-12-03,0.58,1,0
660,2,1,125,1,11,2017-09-25,0.12,2,365
661,2,2,400,5,0,,,2,365
662,2,2,850,3,107,2019-05-23,1.15,1,249
663,1,1,129,2,241,2019-06-29,2.6,1,303
664,2,1,140,1,176,2019-06-29,1.89,1,300
665,2,1,115,4,151,2019-06-16,1.63,2,323
666,2,2,200,3,49,2018-08-09,0.53,2,0
667,1,2,96,120,13,2018-09-01,0.14,1,204
668,1,2,199,3,33,2019-06-24,0.47,28,60
669,1,2,199,3,24,2018-11-06,0.32,28,84
670,1,2,199,3,59,2019-06-24,0.66,28,60
671,1,1,69,1,2,2015-06-25,0.04,1,303
672,2,2,185,2,16,2019-06-28,0.23,1,261
673,2,1,81,2,72,2018-11-26,0.77,1,0
674,1,2,199,3,24,2019-04-25,0.26,28,60
675,1,2,199,3,23,2019-06-22,0.26,28,60
676,1,2,199,3,43,2019-07-02,0.47,28,60
677,1,2,199,3,30,2019-07-03,0.32,28,56
678,1,2,199,3,39,2019-06-29,0.44,28,84
679,1,1,349,3,8,2018-07-26,0.09,28,58
680,1,1,249,3,3,2015-11-03,0.03,28,60
681,1,1,299,3,6,2018-04-19,0.1,28,60
682,1,1,179,3,4,2015-12-04,0.05,28,81
683,3,1,54,5,56,2019-07-06,0.66,3,365
684,1,1,599,3,7,2018-11-16,0.08,28,60
685,1,2,110,1,2,2014-01-13,0.03,1,0
686,1,2,220,2,178,2019-06-24,2.69,1,297
687,1,1,89,30,30,2019-05-31,0.8,1,91
688,1,2,170,2,190,2019-06-23,2.04,1,315
689,2,2,495,7,25,2019-06-30,0.27,2,338
690,3,2,80,10,81,2019-05-31,0.98,2,40
691,2,2,760,2,7,2019-06-22,0.08,1,361
692,1,1,98,4,216,2019-07-01,2.31,1,288
693,1,2,125,30,31,2019-01-28,0.33,1,218
694,1,1,48,90,53,2017-08-12,0.57,2,1
695,1,1,64,3,247,2019-06-21,2.65,2,117
696,1,2,154,3,233,2019-04-10,2.5,1,0
697,1,2,139,3,135,2019-06-24,1.45,1,204
698,3,1,75,4,20,2015-12-30,0.23,1,0
699,2,2,325,4,46,2019-06-02,0.5,1,20
700,2,2,195,365,10,2014-10-26,0.12,1,0
701,2,1,58,1,143,2018-06-30,2.83,1,0
702,4,2,250,2,21,2019-05-22,0.26,4,333
703,4,1,50,7,0,,,4,189
704,4,2,125,2,8,2019-05-19,0.09,4,353
705,1,2,70,7,4,2017-08-28,0.05,2,0
706,2,2,189,2,314,2019-07-01,3.45,2,206
707,1,2,130,3,18,2019-06-18,0.25,1,1
708,2,2,145,7,11,2015-05-27,0.12,1,0
709,2,1,101,7,51,2019-06-02,0.55,1,307
710,2,1,95,5,20,2017-04-01,0.33,1,0
711,2,2,375,7,8,2017-12-30,0.12,1,0
712,2,2,153,31,59,2019-06-06,0.63,1,27
713,1,2,92,4,54,2019-06-24,0.62,1,27
714,2,1,80,5,10,2018-12-31,0.46,1,348
715,2,2,300,4,153,2019-06-25,1.66,4,246
716,1,2,145,3,110,2019-06-02,1.2,1,15
717,2,1,88,2,69,2019-01-01,0.91,2,0
718,2,2,155,1,1,2019-01-27,0.18,1,5
719,1,2,185,180,24,2015-08-19,0.26,1,0
720,3,1,73,2,95,2019-01-02,1.02,2,0
721,2,2,225,2,129,2019-04-28,1.41,1,107
722,2,1,85,7,171,2019-03-31,1.84,2,144
723,1,1,99,2,20,2019-06-09,0.59,1,98
724,1,1,48,90,17,2017-05-03,0.27,2,0
725,2,2,200,5,8,2015-01-08,0.09,1,0
726,2,2,485,7,11,2015-11-01,0.12,1,0
727,2,2,310,5,5,2018-07-05,0.09,1,89
728,1,2,110,4,0,,,1,354
729,2,2,109,30,36,2019-03-19,0.39,5,286
730,2,2,167,30,16,2019-03-31,0.17,5,252
731,1,2,147,15,5,2018-07-12,0.12,1,189
732,2,2,220,4,0,,,1,0
733,2,2,195,4,68,2019-06-03,0.77,1,271
734,2,2,199,28,89,2018-06-30,0.99,1,0
735,2,1,65,30,10,2019-06-24,1.02,1,0
736,3,1,55,1,38,2019-07-01,0.85,1,0
737,5,1,50,2,15,2019-06-09,0.17,1,337
738,1,1,60,2,20,2019-01-21,0.42,1,347
739,2,1,99,3,25,2019-06-15,0.96,2,127
740,2,2,130,2,35,2019-05-27,0.42,1,41
741,1,2,290,30,1,2013-09-24,0.01,1,0
742,2,2,350,3,64,2019-06-02,0.7,1,18
743,1,1,50,3,26,2019-02-16,0.33,1,158
744,3,1,96,2,244,2019-06-25,2.74,1,270
745,1,1,45,15,21,2019-01-15,0.29,3,88
746,3,1,85,2,270,2019-07-07,2.95,2,306
747,1,1,34,10,16,2019-03-27,0.19,3,216
748,2,2,250,3,24,2019-06-27,0.26,1,16
749,1,1,190,1,30,2019-06-28,0.33,2,365
750,1,1,75,2,5,2015-09-07,0.06,2,365
751,1,2,93,4,115,2019-06-12,1.25,1,312
752,1,1,60,5,9,2019-06-25,0.19,2,33
753,1,1,65,5,45,2019-05-26,0.52,2,0
754,2,2,125,365,19,2015-09-08,0.21,1,365
755,2,2,300,3,5,2018-12-31,0.08,1,27
756,2,2,150,2,203,2019-06-20,2.22,1,300
757,2,2,56,122,20,2018-01-02,0.41,1,216
758,2,2,299,3,49,2018-10-27,0.53,1,365
759,1,1,60,4,6,2019-04-21,0.07,1,303
760,1,2,88,5,7,2017-06-18,0.08,1,0
761,1,1,60,2,35,2019-06-30,0.38,2,161
762,2,2,1300,5,28,2018-09-25,0.31,4,297
763,2,1,200,6,0,,,1,0
764,2,1,99,2,54,2019-06-24,0.88,1,50
765,1,2,110,3,115,2019-06-25,1.75,2,28
766,1,2,135,5,6,2019-06-24,0.13,1,317
767,2,2,110,15,1,2014-08-31,0.02,1,275
768,1,2,165,3,204,2019-06-30,2.31,1,80
769,1,2,127,180,1,2016-09-01,0.03,1,365
770,1,2,402,3,89,2019-06-23,0.97,1,340
771,2,1,85,6,130,2019-06-02,1.42,2,97
772,1,1,75,7,15,2019-06-08,0.25,3,365
773,2,2,139,30,52,2019-05-13,0.6,1,314
774,1,2,70,6,58,2017-12-29,0.63,1,0
775,2,1,50,3,208,2019-06-11,2.32,1,339
776,3,1,30,5,3,2017-06-20,0.03,1,0
777,2,2,250,30,7,2013-04-21,0.08,1,35
778,1,1,64,1,1,2017-03-18,0.04,1,0
779,2,2,300,3,2,2018-04-10,0.06,1,365
780,1,2,800,4,122,2019-07-02,1.37,1,257
781,1,2,100,3,63,2019-06-18,0.72,2,5
782,1,2,250,5,26,2014-10-31,0.28,1,0
783,2,2,200,27,1,2012-10-02,0.01,1,0
784,1,2,140,5,14,2019-06-19,0.16,1,0
785,2,1,130,1,107,2019-06-25,2.38,1,304
786,1,2,90,30,3,2017-07-30,0.05,1,286
787,2,2,90,3,107,2019-05-18,1.17,1,0
788,1,1,97,3,29,2019-06-25,1.57,1,118
789,1,2,91,6,69,2019-06-21,0.76,1,265
790,1,1,125,3,232,2019-07-06,2.52,1,303
791,1,1,75,7,0,,,1,0
792,2,2,180,7,24,2018-08-10,0.26,2,125
793,1,2,300,7,0,,,2,354
794,1,2,100,19,5,2016-08-03,0.06,2,6
795,2,2,175,3,10,2019-04-21,0.23,1,0
796,1,1,65,4,36,2018-11-12,0.47,2,80
797,2,2,240,5,94,2019-06-19,1.1,1,134
798,2,1,300,6,1,2013-05-06,0.01,1,0
799,2,2,385,1,63,2018-08-03,0.71,1,364
800,1,1,47,15,5,2013-09-11,0.06,1,0
801,1,2,110,3,238,2019-07-02,2.6,1,297
802,2,1,75,2,101,2015-10-31,1.1,1,0
803,1,2,100,3,21,2019-06-24,0.23,3,43
804,2,2,165,2,72,2018-07-31,0.82,1,10
805,1,2,300,2,40,2019-06-23,0.68,1,0
806,1,2,140,3,103,2017-08-01,1.13,1,189
807,1,2,120,6,66,2019-05-01,0.72,2,17
808,1,2,175,3,35,2019-06-27,0.4,1,289
809,1,2,275,31,121,2019-07-01,1.33,1,305
810,2,2,179,8,15,2018-08-29,0.19,1,0
811,1,2,189,2,13,2016-09-05,0.18,1,0
812,2,2,219,2,129,2019-05-11,1.42,1,220
813,2,2,450,20,157,2016-08-11,1.71,1,0
814,2,2,249,5,8,2016-11-26,0.11,1,0
815,3,1,65,2,5,2014-09-09,0.06,1,362
816,1,2,250,4,46,2019-06-23,0.52,1,121
817,2,2,139,30,37,2019-02-16,0.41,1,153
818,2,2,209,7,14,2019-06-25,0.16,1,205
819,1,2,120,5,37,2018-04-15,0.45,1,310
820,3,2,70,5,1,2016-08-30,0.03,1,0
821,2,1,90,3,209,2019-07-04,2.38,1,236
822,2,2,199,3,4,2018-09-12,0.07,1,200
823,1,1,50,60,17,2019-04-01,0.19,2,74
824,1,2,100,5,0,,,1,0
825,2,2,110,1,0,,,1,0
826,1,2,157,4,54,2019-06-11,0.66,2,12
827,1,2,199,3,43,2019-06-22,0.49,28,84
828,3,2,192,3,7,2017-04-18,0.08,1,0
829,1,2,199,3,75,2019-06-05,0.93,28,84
830,2,2,150,1,88,2019-06-07,0.99,1,0
831,1,2,199,3,73,2019-06-30,0.84,28,56
832,1,2,199,3,89,2019-07-01,1.06,28,62
833,1,2,199,3,23,2019-04-23,0.26,28,81
834,1,2,105,3,11,2019-06-23,0.16,1,0
835,1,1,135,28,84,2019-02-16,1.12,6,310
836,1,2,199,3,54,2019-06-10,0.61,28,60
837,1,1,125,3,17,2015-05-20,0.19,1,0
838,1,1,60,7,1,2014-03-24,0.02,2,0
839,1,2,85,1,73,2019-06-19,0.89,1,0
840,2,2,300,3,36,2019-05-01,0.47,1,29
841,1,1,75,2,98,2019-05-31,1.07,2,264
842,3,1,55,1,63,2019-05-18,0.89,2,341
843,1,1,44,5,2,2017-09-21,0.09,1,0
844,1,1,55,5,18,2018-10-10,0.2,3,0
845,1,1,30,3,24,2013-12-04,0.28,3,0
846,1,1,35,3,1,2018-05-13,0.07,1,0
847,1,1,70,1,2,2018-01-02,0.05,1,363
848,1,2,130,14,23,2016-11-08,0.25,1,25
849,1,1,52,2,93,2019-07-07,1.12,4,0
850,1,1,75,3,0,,,1,358
851,2,1,190,3,0,,,2,0
852,2,2,250,5,152,2019-06-23,1.69,1,109
853,1,2,100,1,119,2019-06-30,1.39,2,289
854,1,2,130,4,9,2018-04-02,0.1,1,188
855,2,1,140,2,44,2019-06-26,0.49,1,260
856,1,1,75,2,158,2019-01-02,1.77,1,168
857,2,2,150,7,12,2016-03-26,0.14,1,0
858,2,2,90,3,51,2019-05-04,0.57,1,311
859,2,2,295,1,0,,,1,146
860,2,2,150,2,11,2019-06-09,0.13,1,2
861,1,2,180,3,236,2019-06-18,2.74,2,242
862,1,1,135,3,16,2018-09-01,0.18,1,0
863,1,1,65,5,123,2019-02-28,1.42,1,46
864,2,1,99,3,14,2015-08-19,0.22,1,365
865,1,1,149,14,65,2018-12-30,0.73,1,364
866,4,1,59,1,50,2019-06-03,0.56,1,352
867,2,1,75,3,33,2019-06-10,0.39,3,301
868,2,1,75,3,30,2019-01-01,0.35,3,322
869,1,1,75,3,13,2019-01-31,0.15,1,298
870,2,2,109,30,18,2019-06-07,0.2,5,285
871,1,2,225,4,1,2013-04-21,0.01,1,342
872,2,1,86,3,216,2019-05-14,2.44,1,250
873,3,1,52,2,98,2019-05-01,1.09,1,326
874,1,1,100,2,61,2019-06-02,0.86,1,90
875,2,2,99,30,13,2019-04-23,0.34,9,289
876,2,1,89,3,136,2019-07-01,1.52,1,193
877,1,2,135,2,39,2019-06-09,0.47,2,293
878,2,2,199,14,65,2019-07-01,0.73,1,155
879,1,2,89,3,62,2019-01-02,0.71,1,189
880,2,1,110,3,47,2019-06-30,0.57,1,248
881,1,2,120,2,42,2019-06-20,0.48,1,238
882,1,1,59,3,207,2019-06-16,2.29,2,284
883,1,1,49,4,72,2019-07-03,0.81,2,343
884,1,1,79,14,22,2019-05-02,0.25,1,268
885,2,2,135,30,25,2019-03-31,0.28,1,249
886,1,2,185,2,215,2019-06-30,2.42,1,291
887,1,2,225,4,26,2017-06-24,0.73,1,0
888,2,2,245,5,18,2018-01-02,0.21,1,0
889,2,2,115,3,18,2018-12-31,0.21,1,31
890,1,2,325,2,320,2019-07-07,3.6,1,0
891,1,1,95,2,160,2019-07-02,1.8,2,79
892,2,1,120,2,78,2019-02-08,1.22,1,0
893,2,2,499,30,64,2018-08-03,0.72,1,157
894,1,1,75,2,219,2019-06-19,2.44,2,277
895,2,1,109,1,66,2017-12-10,0.94,1,353
896,1,2,160,3,25,2018-12-22,0.29,1,0
897,2,2,219,4,102,2019-06-28,1.15,2,280
898,2,2,159,2,32,2019-06-23,0.47,1,7
899,1,1,180,3,15,2019-04-22,0.18,6,266
900,2,2,150,5,1,2015-11-16,0.02,1,0
901,2,2,106,3,12,2019-06-30,0.14,1,271
902,2,2,299,10,19,2019-06-11,0.27,1,101
903,2,2,179,3,297,2019-06-24,3.37,1,205
904,1,2,165,3,12,2019-07-07,0.13,1,343
905,1,2,500,4,9,2017-01-02,0.11,1,0
906,2,2,250,15,9,2016-05-14,0.1,1,190
907,2,1,87,7,46,2019-05-25,0.62,2,310
908,1,1,79,4,42,2019-06-24,0.47,2,52
909,2,1,75,2,118,2019-07-01,2.11,3,312
910,1,2,200,30,53,2019-05-03,0.6,1,0
911,2,1,80,1,15,2019-06-24,0.21,1,329
912,1,2,115,3,64,2019-05-11,0.72,4,333
913,1,2,115,3,51,2019-04-27,0.58,4,327
914,1,2,120,3,79,2019-04-29,0.88,4,349
915,2,1,125,3,202,2019-06-19,2.29,1,217
916,2,2,387,1,23,2018-12-31,0.63,1,0
917,2,1,95,6,62,2019-06-01,0.76,2,80
918,2,2,99,2,36,2015-08-23,0.45,1,0
919,2,2,121,1,16,2019-06-16,0.19,2,351
920,2,2,350,4,24,2017-09-21,0.27,1,362
921,2,1,75,2,77,2019-07-01,0.88,2,144
922,2,1,95,5,110,2019-05-26,1.27,2,43
923,2,1,89,1,56,2018-07-16,0.64,1,365
924,2,1,195,1,7,2012-06-07,0.08,1,129
925,2,1,160,21,0,,,1,0
926,1,2,70,18,19,2016-07-13,0.22,1,0
927,2,1,100,3,7,2015-05-31,0.09,1,0
928,2,2,140,1,53,2014-10-28,0.6,1,0
929,2,2,189,3,265,2019-06-24,2.99,2,355
930,1,1,160,5,0,,,1,0
931,1,2,178,30,8,2018-01-02,0.1,1,280
932,1,2,145,14,46,2018-06-19,0.52,1,38
933,1,2,125,5,6,2018-11-04,0.08,1,31
934,2,2,265,4,75,2019-07-01,0.86,1,324
935,1,1,77,5,11,2019-06-23,0.13,3,365
936,2,1,60,3,5,2019-06-29,1.47,9,0
937,2,2,129,3,132,2019-06-23,1.49,1,171
938,2,2,199,6,41,2019-06-07,0.47,1,36
939,1,1,92,7,34,2019-04-07,0.39,1,332
940,1,2,185,3,34,2014-06-09,0.39,1,0
941,2,2,110,7,27,2019-03-01,0.31,1,192
942,1,1,65,4,30,2019-04-13,0.34,1,139
943,2,1,135,3,214,2019-06-02,2.45,2,167
944,2,3,115,30,12,2018-04-15,0.14,1,0
945,2,1,175,2,6,2018-07-30,0.09,4,10
946,2,1,3000,7,0,,,1,365
947,1,1,72,3,156,2019-07-04,1.8,1,110
948,1,1,80,2,30,2018-12-29,0.74,1,0
949,1,2,125,5,1,2014-09-04,0.02,1,0
950,1,1,120,5,3,2019-04-24,0.09,1,242
951,1,1,94,2,272,2019-06-27,3.18,3,22
952,1,1,56,3,63,2019-01-01,0.82,1,0
953,2,2,549,30,58,2019-07-01,0.66,1,200
954,1,2,190,2,5,2015-10-12,0.1,1,0
955,1,1,129,3,63,2019-06-30,0.71,2,87
956,1,2,85,5,268,2019-07-02,3.04,2,202
957,4,1,20,3,80,2019-05-26,0.92,1,226
958,2,2,145,3,22,2017-04-14,0.25,1,0
959,2,2,200,7,13,2019-06-17,0.15,1,327
960,1,2,125,4,23,2019-04-30,0.67,2,262
961,1,2,50,30,3,2018-12-04,0.08,1,0
962,2,1,160,3,10,2018-10-24,0.12,3,359
963,2,1,180,3,14,2019-04-04,0.16,3,348
964,2,1,100,1,20,2019-06-06,0.28,1,0
965,1,1,70,5,2,2015-05-15,0.02,1,0
966,5,2,120,2,47,2019-07-03,1.22,1,318
967,4,1,110,2,6,2019-01-01,0.19,1,363
968,2,1,105,7,93,2019-06-07,1.06,1,70
969,2,2,250,3,116,2016-01-03,1.32,1,0
970,2,1,74,240,15,2018-09-04,0.17,1,90
971,2,2,165,2,70,2019-06-03,0.8,4,15
972,2,1,99,3,4,2019-03-04,0.41,1,335
973,2,2,125,30,128,2019-06-11,1.46,4,0
974,3,1,75,1,59,2018-11-09,0.69,2,0
975,3,3,45,1,8,2015-09-30,0.11,2,364
976,1,2,159,2,106,2019-06-24,1.22,1,34
977,1,1,45,15,15,2019-06-26,0.57,4,242
978,2,1,104,2,133,2019-05-05,1.51,1,147
979,2,2,225,4,27,2019-05-25,0.31,1,169
980,2,1,100,5,61,2018-01-02,0.7,1,188
981,1,1,90,2,2,2018-10-08,0.02,2,89
982,3,1,75,1,16,2017-01-01,0.18,2,189
983,2,2,350,7,0,,,1,0
984,2,2,135,5,38,2019-05-16,0.44,1,253
985,2,1,125,1,25,2013-06-22,0.28,1,311
986,2,2,225,3,93,2015-11-17,1.05,1,0
987,2,1,85,3,6,2017-09-05,0.07,1,363
988,2,2,200,7,30,2016-12-04,0.34,1,224
989,1,2,250,3,17,2019-07-05,0.46,1,5
990,2,1,90,10,67,2019-05-16,0.77,1,301
991,1,2,130,30,53,2017-06-30,0.68,1,0
992,1,2,90,30,32,2016-10-11,0.37,1,50
993,1,2,298,30,131,2019-06-23,1.84,2,296
994,2,2,300,4,19,2019-05-21,0.22,1,84
995,2,1,125,1,0,,,1,365
996,2,1,125,3,74,2019-05-28,0.84,3,212
997,2,1,145,3,165,2019-07-03,1.88,2,181
998,2,2,147,2,16,2019-01-02,0.18,1,0
999,1,1,123,3,269,2019-06-05,3.09,3,158
1000,1,2,88,3,243,2019-06-24,2.75,1,217
1001,3,2,215,2,59,2019-07-01,0.94,1,335
1002,2,2,225,3,134,2019-06-22,1.53,1,231
1003,2,2,269,28,81,2019-07-03,0.93,1,122
1004,1,2,145,3,7,2016-10-22,0.08,1,270
1005,1,1,75,3,112,2019-05-26,1.28,8,330
1006,2,2,145,5,0,,,1,0
1007,1,2,229,2,92,2019-06-09,1.05,1,321
1008,1,2,300,29,23,2019-02-14,0.26,2,312
1009,2,1,100,3,67,2019-05-28,0.76,3,345
1010,1,2,75,2,8,2016-09-18,0.1,1,2
1011,2,2,225,2,244,2019-07-01,2.81,2,252
1012,1,1,120,6,62,2019-05-17,0.7,2,15
1013,1,2,160,5,125,2019-07-02,1.47,3,169
1014,1,2,125,30,58,2019-06-01,0.67,2,212
1015,1,2,95,5,9,2018-09-03,0.1,1,0
1016,1,1,119,3,137,2019-06-13,1.57,1,296
1017,2,2,275,2,16,2019-05-09,0.24,1,167
1018,2,2,160,1,36,2018-09-26,0.57,1,365
1019,1,2,500,1,54,2019-03-24,0.65,4,365
1020,2,2,175,14,1,2016-05-31,0.03,1,0
1021,1,2,87,6,39,2019-03-13,0.47,2,258
1022,1,2,160,1,145,2019-06-22,1.76,2,257
1023,2,1,125,3,28,2019-06-25,0.33,1,364
1024,1,2,90,2,206,2019-06-30,2.4,1,236
1025,2,2,200,7,4,2019-05-04,0.22,1,0
1026,1,2,250,15,37,2016-10-30,0.52,2,54
1027,2,1,99,30,27,2017-08-11,0.31,1,189
1028,2,2,325,30,18,2016-05-21,0.21,1,364
1029,2,1,99,1,134,2019-04-02,1.54,1,265
1030,2,2,325,2,197,2019-06-20,2.25,1,207
1031,2,2,129,7,5,2015-05-21,0.09,1,0
1032,1,2,130,28,5,2015-10-06,0.06,1,196
1033,1,2,190,4,8,2018-01-02,0.09,1,0
1034,1,1,55,2,62,2019-05-11,0.71,2,57
1035,2,1,60,2,13,2017-01-31,0.15,1,0
1036,2,2,250,1,8,2014-08-22,0.09,1,0
1037,2,2,275,3,50,2019-06-30,0.87,2,277
1038,3,1,50,180,69,2016-09-28,0.79,1,0
1039,1,2,125,4,41,2019-05-20,0.47,1,10
1040,1,2,150,20,89,2019-06-28,1.04,1,247
1041,1,2,70,4,40,2019-06-17,0.46,1,273
