,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
631,3,2,75,28,49,2019-06-26,0.53,1,313
45618,1,1,44,1,8,2019-07-01,5.11,1,74
48795,5,1,125,2,0,,,1,364
47434,3,1,70,1,8,2019-07-07,8.0,3,342
29471,2,1,34,1,15,2018-05-17,0.85,1,0
600,1,2,80,3,234,2019-06-30,2.47,4,308
38005,1,2,57,1,6,2019-01-08,0.8,1,0
46819,2,2,305,1,2,2019-06-19,2.0,1,133
9545,1,2,150,3,10,2016-03-28,0.21,1,0
24872,1,2,200,3,7,2018-09-03,0.31,1,0
46213,2,2,299,3,0,,,3,140
15606,1,1,65,1,0,,,1,0
7945,2,2,200,4,30,2017-10-24,0.65,1,0
40324,3,1,75,2,0,,,1,0
26845,1,1,50,2,0,,,2,0
27800,1,1,40,5,12,2019-04-30,0.7,5,67
34434,3,1,73,1,25,2019-06-18,2.43,4,317
33152,2,2,200,1,1,2019-07-06,1.0,1,16
13610,3,1,48,1,165,2019-07-02,4.64,1,365
26089,2,2,225,30,0,,,33,346
4219,1,1,80,2,349,2019-06-17,5.54,1,13
35175,2,1,60,3,28,2019-06-09,2.64,2,0
919,2,2,121,1,16,2019-06-16,0.19,2,351
10407,2,1,135,3,250,2019-07-02,5.36,1,111
11337,1,2,73,45,3,2016-08-20,0.07,1,21
33540,1,1,70,2,47,2019-07-01,4.15,1,0
18169,1,2,49,2,77,2019-06-23,2.17,1,264
9426,1,1,60,3,0,,,2,0
8943,1,2,245,3,8,2019-05-27,0.16,2,0
19711,2,2,375,29,0,,,1,283
38404,1,1,38,2,9,2019-07-01,1.58,3,357
40466,2,2,229,1,3,2019-02-16,0.53,1,362
38323,2,2,714,28,1,2019-01-03,0.16,49,257
30855,1,1,75,1,38,2019-06-09,2.61,1,0
904,1,2,165,3,12,2019-07-07,0.13,1,343
33813,1,1,100,3,4,2018-08-10,0.33,7,109
45846,2,2,150,30,0,,,9,266
48388,4,1,60,1,0,,,1,88
20444,1,3,28,1,103,2019-05-01,4.02,4,133
8957,3,1,55,15,1,2015-08-13,0.02,2,0
17135,2,2,129,1,160,2019-06-23,4.31,3,246
34458,5,1,35,5,8,2019-01-02,0.77,2,179
13172,2,1,50,1,0,,,1,0
3318,1,2,350,5,0,,,1,365
19302,1,2,150,4,77,2019-05-28,2.45,1,258
157,2,2,219,4,126,2019-06-26,1.16,2,290
23597,1,1,67,3,21,2018-12-01,0.86,1,0
4325,2,2,130,25,3,2018-07-18,0.05,1,161
17808,2,1,150,1,119,2019-05-22,3.29,2,316
25764,2,1,200,3,1,2017-10-24,0.05,1,0
5073,1,2,80,3,24,2019-06-23,0.4,3,19
596,1,1,130,3,154,2019-06-19,1.63,2,305
31298,5,1,79,3,55,2019-06-20,3.68,4,63
8339,2,2,160,1,5,2015-09-25,0.1,1,0
16476,1,1,75,1,55,2019-07-08,1.46,1,0
22847,2,1,78,3,88,2019-06-22,3.36,1,189
5434,1,2,125,3,11,2015-10-24,0.19,1,0
45257,2,2,290,1,2,2019-06-28,2.0,1,161
31724,1,2,120,5,1,2018-05-15,0.07,1,0
15157,2,2,160,30,2,2018-10-08,0.07,96,336
11868,2,1,82,5,0,,,1,0
33976,3,1,60,2,21,2019-06-16,2.04,1,51
1478,2,2,250,2,10,2016-05-07,0.13,1,0
26357,2,2,325,2,8,2018-10-22,0.37,1,86
35566,1,1,32,2,56,2019-07-03,5.62,2,27
10113,2,1,210,2,20,2016-09-01,0.42,2,0
24390,4,1,40,2,36,2019-05-09,1.6,7,286
7707,2,2,200,30,0,,,1,0
24242,1,2,139,3,70,2019-06-21,2.9,1,178
308,1,2,229,1,50,2014-05-13,0.5,1,188
15074,1,1,89,1,102,2019-07-03,2.56,1,269
471,1,1,60,3,480,2019-07-07,6.7,1,0
48827,2,2,170,1,0,,,4,78
32176,1,1,41,20,1,2018-06-12,0.08,1,0
12267,2,2,95,4,0,,,1,0
38586,1,1,50,31,0,,,1,0
32545,1,2,160,15,6,2019-06-09,0.49,1,17
41460,2,2,196,2,6,2019-06-11,1.48,327,325
9240,2,1,70,1,141,2019-06-20,2.99,4,348
29117,3,2,60,2,34,2019-06-14,1.89,2,117
31894,3,1,50,7,17,2019-04-10,1.27,1,66
12370,2,2,83,3,31,2019-02-16,0.73,1,0
33735,1,3,36,3,14,2019-05-06,1.24,34,361
5082,2,2,115,30,3,2016-02-22,0.06,52,342
19231,2,2,120,5,8,2018-02-25,0.25,2,0
35720,3,1,40,29,2,2019-03-03,0.29,5,1
37557,2,1,68,1,14,2019-06-21,2.02,1,12
9565,2,1,80,2,97,2019-07-07,2.03,5,22
9687,1,2,150,1,1,2015-12-20,0.02,3,0
29249,2,2,180,2,0,,,1,0
42014,2,1,67,1,22,2019-06-12,5.64,3,38
29025,1,1,100,1,5,2019-06-24,0.27,2,163
1270,1,1,69,4,19,2019-05-20,0.24,3,43
19244,2,1,65,25,20,2018-12-12,0.9,5,365
17324,1,1,30,3,20,2018-03-31,0.54,1,27
17104,2,2,125,1,180,2019-06-26,4.88,3,125
45585,1,2,200,3,1,2019-07-01,1.0,1,46
39859,2,2,180,1,0,,,1,188
9806,2,2,67,14,7,2018-09-08,0.15,1,21
38054,3,2,250,3,4,2019-06-09,0.63,3,348
24200,2,3,50,1,21,2019-06-15,0.86,1,188
1339,1,2,275,30,6,2015-10-31,0.07,1,363
23686,2,2,225,30,0,,,87,310
22892,2,1,90,5,69,2019-06-04,2.62,1,137
25944,1,2,496,3,20,2019-06-24,0.92,1,313
40872,1,1,65,2,15,2019-06-18,2.81,8,344
15368,2,2,194,4,5,2016-12-29,0.13,1,0
18418,1,1,65,3,42,2019-07-02,1.22,4,290
8620,1,1,80,1,7,2015-11-02,0.14,1,0
22524,3,2,65,2,84,2019-06-15,3.19,3,119
34711,2,1,77,1,4,2019-02-18,0.36,2,0
20763,2,2,100,2,68,2019-06-11,2.33,1,9
5401,2,2,120,10,51,2019-07-01,0.86,1,64
17963,2,2,150,2,69,2019-07-01,5.27,1,39
96,2,2,140,3,81,2019-07-07,0.71,1,198
46941,5,2,85,1,6,2019-07-04,6.0,1,362
24683,3,1,120,2,110,2019-06-30,4.75,1,222
23549,2,1,49,1,41,2019-01-12,1.62,2,8
4913,2,2,175,1,18,2016-05-11,0.31,1,0
18490,5,1,80,2,2,2017-01-01,0.06,2,220
31597,2,2,165,30,0,,,4,0
10544,1,1,85,1,222,2019-06-27,4.98,13,290
22832,1,2,85,6,14,2019-03-24,0.53,3,339
21594,1,1,56,4,34,2019-06-20,1.23,1,18
35575,2,2,140,1,4,2019-07-06,0.64,1,8
1771,2,2,130,3,26,2019-06-28,0.32,2,19
33817,2,1,130,2,19,2019-06-25,1.58,2,32
17294,2,1,115,2,4,2017-01-03,0.11,1,0
46380,2,2,400,1,0,,,2,365
33234,1,2,171,2,19,2019-06-16,1.51,1,81
11107,2,2,150,2,134,2019-06-28,2.95,1,36
3349,5,1,53,2,143,2019-06-30,2.13,1,263
34794,2,1,79,1,8,2018-10-13,0.75,1,0
23361,2,2,112,3,1,2017-06-12,0.04,1,0
42809,1,2,300,2,22,2019-06-26,6.23,1,341
19397,1,1,65,1,194,2019-05-27,5.88,4,0
22816,2,2,199,3,10,2019-01-02,0.43,1,0
47563,2,2,200,30,0,,,2,365
12933,1,1,30,1,3,2017-06-11,0.11,1,0
23409,1,2,200,1,105,2019-07-06,4.57,2,274
11168,2,2,127,2,3,2016-04-27,0.07,1,0
1491,1,1,42,5,70,2019-04-29,0.88,3,236
29773,1,1,60,1,54,2019-03-31,3.07,1,0
3113,2,2,103,2,29,2019-06-28,0.86,1,55
29194,3,1,37,1,14,2019-01-04,0.83,5,310
28843,2,1,150,2,2,2018-01-02,0.11,1,0
38899,1,1,27,20,2,2019-05-27,0.42,1,333
10802,1,2,300,3,70,2019-06-30,1.51,1,338
42862,4,2,55,30,2,2019-05-21,0.82,1,0
14462,2,1,110,1,161,2019-06-30,4.42,6,165
11872,1,2,110,2,50,2018-12-25,1.15,1,0
15832,2,1,99,2,3,2016-06-26,0.08,1,0
43256,1,2,60,2,5,2019-06-30,1.53,1,0
42302,3,1,40,2,8,2019-06-20,2.42,6,75
40365,3,2,150,5,0,,,5,0
17168,2,1,115,3,20,2019-07-04,0.59,2,15
11225,2,1,99,1,129,2019-01-24,3.75,2,299
41457,2,2,188,2,4,2019-04-12,1.08,327,298
3835,1,2,129,30,3,2019-05-24,0.08,52,365
22172,2,3,337,27,0,,,1,365
25495,2,1,73,3,0,,,1,0
285,2,1,95,1,109,2019-06-23,1.11,3,364
32122,2,1,43,1,6,2019-04-29,0.57,2,90
42710,2,2,130,2,12,2019-07-01,3.4,1,14
25948,2,1,80,25,8,2018-10-21,0.36,1,0
18798,3,2,200,3,24,2019-06-08,0.71,1,131
47078,2,2,400,3,0,,,1,161
447,1,1,165,1,27,2017-10-08,0.28,4,311
4291,1,2,150,3,0,,,1,0
37949,2,2,145,30,0,,,96,0
28063,2,1,85,1,4,2019-06-20,0.21,3,0
18363,1,3,42,1,4,2017-01-01,0.12,1,0
26931,1,1,90,2,5,2018-09-02,0.24,3,310
8246,2,1,110,4,0,,,1,0
42331,1,1,150,1,4,2019-06-02,1.26,2,267
20898,2,1,75,1,81,2019-06-30,2.64,1,158
30920,2,2,50,3,118,2019-06-23,8.06,1,4
28762,2,2,250,2,29,2019-06-30,1.58,1,38
10398,2,2,335,30,0,,,121,201
39772,2,2,185,29,1,2019-06-20,1.0,327,281
37559,1,1,65,2,0,,,1,6
17160,2,2,169,3,7,2019-06-21,3.28,1,242
39496,1,1,48,30,0,,,25,340
24223,1,1,100,3,2,2019-05-26,0.08,1,84
29599,1,2,58,30,4,2019-05-15,0.26,6,220
21995,2,1,86,2,3,2018-09-13,0.11,3,342
4737,1,2,200,30,4,2019-06-28,0.18,11,282
40624,2,2,299,1,8,2019-06-28,1.36,7,342
12831,2,1,300,1,0,,,1,0
7049,2,2,250,3,26,2019-06-29,0.51,1,96
12052,2,2,200,2,0,,,1,0
204,2,1,200,30,0,,,1,365
26161,5,1,55,1,46,2019-07-03,2.16,1,46
47951,1,2,168,5,0,,,1,23
17687,1,2,175,6,3,2018-08-28,0.13,1,12
44818,3,2,299,1,3,2019-06-10,2.05,10,357
9981,1,2,95,3,4,2015-11-25,0.09,1,0
10277,2,1,140,1,0,,,1,0
1562,2,1,100,3,326,2019-07-01,3.96,1,90
40921,1,1,65,1,3,2019-03-13,0.55,2,0
12283,2,2,303,5,0,,,1,0
37894,3,2,110,2,27,2019-07-05,4.38,1,137
32135,2,1,50,5,0,,,1,24
23407,2,2,160,2,2,2017-08-12,0.08,1,0
40296,1,1,55,30,2,2019-03-15,0.48,1,0
1968,2,2,125,2,71,2019-07-02,0.9,1,199
30556,2,1,179,1,4,2018-03-17,0.25,4,270
7350,3,2,259,1,72,2019-05-20,1.37,6,257
28309,2,1,69,2,0,,,1,0
47135,2,2,200,30,0,,,23,365
8410,1,1,60,4,6,2019-06-30,0.13,1,2
20949,1,2,150,2,2,2018-02-15,0.11,1,0
37010,2,1,70,2,13,2019-06-30,1.49,1,361
20833,2,2,225,4,10,2018-11-25,0.42,1,0
34920,3,1,33,30,1,2019-02-15,0.21,103,246
20869,1,1,48,2,1,2017-01-15,0.03,1,0
15742,2,2,240,4,59,2019-06-17,1.56,1,37
28005,1,2,80,5,1,2018-01-04,0.05,1,0
20274,1,2,131,2,20,2019-06-23,0.73,2,0
25916,1,1,55,4,18,2019-06-11,1.44,1,82
41391,3,1,40,2,4,2019-06-08,1.88,2,188
3922,1,1,55,4,21,2019-04-08,0.34,4,129
48543,2,1,75,2,0,,,1,49
24745,1,2,116,3,6,2018-08-26,0.26,1,0
47325,3,2,250,5,0,,,1,53
17972,2,1,61,30,3,2018-08-05,0.1,4,180
16437,1,2,136,2,169,2019-06-24,4.48,1,279
30662,2,1,175,4,11,2019-06-27,0.77,2,63
4149,3,2,155,3,4,2015-10-13,0.07,1,0
38613,2,3,35,14,1,2018-12-31,0.16,28,320
29364,3,2,85,1,88,2019-06-27,5.14,1,339
86,1,2,105,3,61,2018-08-09,0.53,1,272
36571,2,3,800,2,12,2019-06-27,1.4,1,220
35083,2,1,110,1,1,2018-08-31,0.1,1,0
5273,2,2,169,7,0,,,1,0
9633,2,1,97,1,2,2015-12-29,0.04,1,0
39252,2,2,250,20,14,2019-07-04,2.04,2,315
47903,1,2,128,30,0,,,1,312
19469,4,1,80,1,7,2018-11-04,0.22,1,358
20986,1,1,56,1,69,2019-06-23,2.35,3,87
29246,1,1,50,2,55,2019-07-01,2.97,4,281
29133,5,1,187,3,4,2019-07-04,0.22,1,76
14504,3,2,120,3,88,2019-06-19,2.25,1,303
28339,1,1,60,1,25,2019-05-04,1.35,8,177
47332,1,1,159,2,1,2019-07-01,1.0,1,327
29719,1,2,105,1,72,2019-07-02,4.08,2,307
31054,1,1,90,3,54,2019-07-06,3.68,1,69
6690,1,1,37,17,0,,,2,0
34300,2,2,450,30,0,,,65,365
20728,2,2,180,3,49,2019-05-28,1.58,1,1
2715,3,1,59,1,190,2019-06-16,2.64,5,359
32650,2,1,98,2,51,2019-06-23,4.23,4,219
37315,3,2,120,1,30,2019-02-25,3.66,1,6
45771,1,2,140,10,0,,,2,49
22894,2,2,198,2,2,2017-06-11,0.08,1,0
24927,1,1,32,5,0,,,1,0
25789,3,1,54,2,65,2019-07-03,2.88,6,361
15686,2,2,180,1,0,,,1,0
35276,1,1,70,1,68,2019-07-06,6.54,3,168
36743,1,2,120,29,0,,,7,0
27439,1,1,55,30,0,,,2,364
14168,2,1,119,2,134,2019-06-30,3.42,1,66
28461,1,2,150,15,0,,,1,0
48671,2,2,176,2,0,,,1,324
41668,1,2,750,3,0,,,3,7
13793,1,2,60,1,2,2016-01-25,0.05,1,0
464,2,2,99,2,280,2019-07-05,2.92,3,257
37121,2,2,145,1,30,2019-06-21,3.61,1,144
3622,2,2,2000,1,0,,,1,0
23415,1,1,100,2,0,,,1,0
33620,5,1,150,1,0,,,1,363
18144,2,2,221,2,78,2019-06-16,2.24,1,270
46511,1,1,190,2,0,,,2,64
20367,1,2,53,12,17,2019-03-28,0.74,1,32
24342,1,1,45,21,0,,,1,0
9572,1,1,60,2,7,2016-10-21,0.16,1,0
42970,1,2,210,10,0,,,1,83
22957,2,1,275,2,8,2018-11-18,0.31,2,0
8765,1,2,100,5,0,,,1,0
43869,1,1,68,1,9,2019-07-02,3.42,4,55
3200,2,2,175,30,2,2015-03-23,0.04,1,342
19804,1,1,53,1,59,2018-03-02,1.9,1,188
36616,2,1,250,1,4,2018-12-16,0.44,1,365
5014,1,2,70,2,56,2018-10-29,0.94,1,1
43825,1,2,145,5,0,,,1,38
46147,3,1,70,1,0,,,1,179
38741,1,1,88,2,7,2019-03-26,1.35,1,0
28844,1,2,145,1,67,2019-06-20,3.63,2,146
16768,3,2,90,7,0,,,1,0
28289,1,2,180,7,0,,,1,0
39028,1,2,125,2,23,2019-06-30,4.51,1,60
32822,1,2,59,5,3,2019-05-26,0.4,1,0
31959,1,2,125,5,6,2019-01-02,0.44,3,90
24958,3,1,150,2,4,2019-03-09,0.17,1,0
48541,3,2,185,3,0,,,1,32
9172,2,1,105,2,17,2019-04-28,0.55,1,190
38988,1,1,72,2,3,2019-06-30,3.0,2,0
29331,2,1,60,1,41,2019-06-22,2.24,4,132
37786,2,2,140,2,31,2019-07-02,4.13,1,272
22585,1,1,55,5,0,,,1,0
15411,2,2,359,1,126,2019-07-01,3.21,4,318
37888,2,2,201,2,33,2019-06-12,4.21,1,227
42771,1,1,65,2,6,2019-05-21,1.94,1,20
14948,1,2,245,2,3,2017-12-13,0.08,2,0
6118,1,2,125,3,24,2019-06-19,0.44,2,69
17537,2,2,150,2,11,2017-12-19,0.3,1,212
20972,3,1,100,1,34,2019-06-23,1.38,2,87
37365,3,1,60,2,2,2019-03-24,0.32,1,180
3876,3,1,45,2,27,2019-05-15,0.42,1,190
32024,1,2,168,10,3,2018-10-31,0.22,3,284
25558,3,1,60,2,4,2019-02-25,0.18,2,177
1303,1,2,150,5,3,2015-08-17,0.04,1,0
16749,2,2,80,1,4,2016-07-03,0.11,1,0
29675,2,1,79,2,88,2019-07-06,5.69,1,107
26575,1,1,65,28,5,2018-12-16,0.26,3,297
2650,2,1,75,5,3,2018-12-31,0.16,1,0
38742,3,2,150,1,4,2019-05-15,0.7,1,162
24696,3,2,110,2,20,2019-06-19,0.84,2,27
6686,1,3,95,1,0,,,1,0
39714,2,2,125,2,22,2019-06-23,3.55,1,230
6346,3,2,100,2,1,2016-01-02,0.02,1,0
34232,2,2,285,30,0,,,65,365
46090,1,2,300,2,0,,,1,87
43997,1,1,75,2,10,2019-05-31,3.85,2,62
3441,3,1,35,7,0,,,1,0
39179,1,1,40,15,3,2019-05-03,0.47,11,354
31193,2,2,186,1,0,,,3,0
17126,2,1,69,1,1,2016-10-09,0.03,2,0
23317,3,1,60,1,129,2019-07-03,5.11,1,95
12248,1,1,65,60,0,,,1,0
28396,2,1,90,2,52,2019-06-23,2.7,4,67
23015,1,1,45,3,8,2019-03-30,0.31,2,0
43394,1,3,26,2,5,2019-05-10,1.83,1,0
33311,1,1,79,2,0,,,4,89
2133,2,2,88,3,37,2018-09-08,0.48,1,47
31614,2,2,215,1,0,,,1,158
15538,2,2,110,10,0,,,2,0
13637,2,1,175,1,0,,,1,0
5117,1,1,250,2,0,,,1,365
40514,2,1,86,3,1,2019-04-29,0.42,2,310
44418,1,1,65,2,8,2019-07-07,3.93,1,19
39269,2,1,60,30,0,,,1,125
35216,1,2,130,3,1,2019-01-01,0.16,1,2
4990,2,2,140,2,292,2019-06-26,4.95,2,186
6146,1,2,227,1,17,2018-08-27,0.31,1,362
38502,2,2,225,7,1,2019-01-01,0.16,1,153
39018,1,1,43,20,0,,,2,365
42214,2,1,45,1,20,2019-06-24,4.88,3,227
47806,1,2,250,5,0,,,1,318
47731,2,2,495,3,1,2019-07-06,1.0,1,264
21231,2,1,640,2,0,,,3,0
19348,2,2,375,2,40,2019-06-15,1.54,2,285
32816,1,2,180,2,3,2019-03-11,0.29,1,0
2258,1,2,125,3,162,2019-06-26,2.15,1,300
35889,1,2,400,3,25,2019-07-05,2.62,1,30
30892,3,1,40,30,1,2018-10-20,0.11,3,342
47473,2,2,280,2,0,,,1,17
4420,1,1,54,1,4,2018-05-15,0.07,1,0
24639,1,1,110,3,20,2019-07-05,0.89,1,173
23381,2,2,200,31,3,2018-12-03,0.19,33,281
30302,2,2,66,5,8,2018-12-27,0.48,1,0
27878,2,1,150,1,1,2017-11-21,0.05,1,0
18110,1,2,153,3,17,2019-06-28,0.48,1,31
47389,1,3,90,3,0,,,1,38
2052,2,2,399,2,287,2019-06-10,3.69,1,284
44318,2,2,168,3,2,2019-07-01,1.13,2,4
29264,3,1,70,1,92,2019-06-30,4.96,3,357
263,2,2,390,5,143,2019-06-19,1.38,2,316
42129,2,2,350,30,0,,,121,364
27957,2,2,450,2,0,,,4,229
41410,2,2,228,2,2,2019-05-18,0.73,327,350
46621,2,2,450,1,0,,,1,365
39712,1,2,98,5,1,2019-01-01,0.16,1,23
27565,2,2,100,2,11,2019-03-21,0.57,1,0
1194,1,1,49,2,46,2019-05-27,0.54,4,301
22206,3,1,47,3,92,2019-06-16,3.4,10,172
11096,2,1,80,1,0,,,1,0
3177,2,2,99,2,249,2019-06-20,3.63,1,172
43375,1,1,35,2,0,,,1,224
41105,2,1,55,2,8,2019-06-19,2.29,2,44
20186,1,1,45,3,31,2019-03-03,1.01,1,0
1817,1,1,68,8,37,2019-07-02,0.5,5,280
45827,2,2,250,1,13,2019-06-30,8.48,1,213
38071,1,2,85,3,4,2019-02-23,0.53,1,0
23789,2,1,100,3,0,,,1,362
24957,3,2,39,1,2,2017-07-29,0.08,1,0
8902,1,2,125,1,1,2015-07-14,0.02,1,0
46999,2,2,299,2,0,,,1,74
20629,2,2,230,5,14,2019-04-17,0.45,1,9
22221,2,1,100,1,216,2019-07-01,8.07,1,43
16522,2,1,69,1,34,2019-07-05,0.91,1,180
30159,3,2,85,30,4,2018-11-09,0.31,15,232
43788,2,2,100,6,0,,,1,332
12092,2,1,100,2,151,2019-06-17,3.46,1,0
18358,1,2,150,2,2,2016-10-16,0.06,1,0
11265,1,1,60,1,0,,,1,0
15181,2,1,99,3,150,2019-06-30,3.85,1,320
19696,1,2,255,3,16,2019-06-09,0.52,1,33
43371,2,2,260,3,2,2019-06-13,1.43,1,33
3886,1,2,179,3,149,2019-07-04,2.33,1,242
38816,1,2,90,3,7,2019-06-11,2.26,1,5
494,2,2,400,2,105,2019-06-23,1.13,1,304
36457,1,2,230,4,29,2019-07-05,3.36,3,205
24963,1,2,130,3,1,2017-08-20,0.04,2,0
43765,2,1,100,1,1,2019-04-24,0.39,1,23
16887,1,2,225,5,2,2016-10-10,0.05,1,0
11619,2,1,90,7,0,,,1,0
27443,1,1,64,2,30,2019-06-27,1.62,1,94
23732,1,1,45,2,30,2019-03-27,1.31,5,0
1274,1,2,90,3,0,,,1,157
43898,1,1,75,1,0,,,1,0
39299,2,2,250,2,28,2019-06-22,3.98,1,0
21211,1,3,27,30,0,,,7,365
41305,2,2,175,2,9,2019-06-19,2.37,1,50
20352,1,1,35,7,5,2019-02-10,0.16,1,0
41745,2,2,282,2,7,2019-05-17,1.93,327,125
34632,1,1,57,2,2,2019-03-01,0.32,1,0
4439,4,2,175,3,22,2019-06-20,0.4,1,39
26878,1,2,120,1,49,2019-06-24,2.4,1,276
32511,2,2,157,2,4,2018-09-09,0.3,1,0
7908,1,2,480,3,0,,,2,191
23934,1,2,90,13,12,2019-06-01,0.58,1,74
32446,1,1,73,21,0,,,1,0
810,2,2,179,8,15,2018-08-29,0.19,1,0
40619,2,1,99,1,38,2019-06-30,6.44,4,142
9294,2,1,150,1,51,2018-09-06,1.05,3,0
2308,3,1,73,1,6,2019-03-31,0.13,1,363
17462,1,1,60,1,0,,,1,0
34430,3,2,170,5,1,2018-08-13,0.09,2,0
32638,2,1,100,7,8,2019-06-09,0.64,47,271
5218,2,1,70,1,0,,,1,0
10646,1,2,175,3,2,2016-05-01,0.04,1,0
517,1,2,170,3,67,2018-10-20,0.7,1,129
5795,1,2,73,2,7,2018-08-13,0.13,1,0
10821,1,1,70,7,1,2015-10-04,0.02,1,0
26662,2,2,195,30,0,,,50,364
6482,2,2,99,30,6,2019-03-10,0.15,15,225
12932,1,2,165,3,36,2019-07-06,4.37,2,274
21533,2,1,145,1,25,2019-05-26,0.88,2,329
28601,1,2,250,4,1,2017-12-13,0.05,1,0
13125,1,2,74,1,1,2016-01-03,0.02,2,27
20650,2,1,89,1,138,2019-06-30,5.31,1,34
5388,1,1,50,7,1,2014-08-28,0.02,1,0
45725,2,2,137,29,0,,,327,341
21713,2,2,400,6,5,2019-04-24,0.19,1,108
43812,1,2,150,2,2,2019-06-30,2.0,1,241
2898,2,1,139,1,203,2019-07-01,2.87,2,32
10610,2,1,90,10,8,2016-03-04,0.17,1,0
37569,3,1,38,1,42,2019-05-05,5.12,4,207
29574,2,1,300,1,64,2019-06-30,3.59,2,332
36830,1,1,33,1,8,2019-01-02,0.96,1,64
44364,1,2,150,7,1,2019-06-11,1.0,1,0
26142,2,2,150,1,24,2019-05-02,1.08,1,27
34946,3,2,200,2,6,2019-06-24,0.92,2,321
16584,2,2,149,2,1,2016-08-20,0.03,1,0
27711,3,1,31,1,2,2018-01-19,0.1,1,0
3615,2,2,599,1,5,2016-08-25,0.14,2,0
48479,2,1,90,1,0,,,1,12
20610,1,2,119,3,6,2017-11-25,0.2,1,0
34869,1,1,88,7,21,2019-06-21,1.91,1,54
14500,2,2,175,30,2,2016-05-07,0.05,96,312
27170,1,2,100,2,3,2017-12-31,0.15,1,0
4185,1,1,70,7,0,,,1,0
9037,1,1,70,5,1,2015-08-19,0.02,1,0
30210,1,1,45,1,2,2018-02-26,0.12,1,0
5489,2,2,150,30,1,2014-10-08,0.02,52,342
11475,1,2,125,1,0,,,1,0
8124,3,1,59,1,2,2015-08-16,0.04,2,0
22798,2,2,170,7,9,2018-08-21,0.35,1,0
47284,1,1,60,1,0,,,1,171
27837,2,1,120,1,3,2018-09-19,0.22,2,179
24540,2,2,1000,1,1,2018-03-18,0.06,1,79
25581,1,1,70,4,0,,,1,0
45125,2,1,65,3,0,,,1,362
42355,2,2,212,29,0,,,327,330
4540,1,2,105,21,5,2018-07-31,0.08,1,221
16409,1,2,85,1,117,2019-06-04,3.09,1,18
29436,1,2,179,3,30,2019-06-14,1.68,2,285
21926,1,2,99,2,68,2019-01-27,2.51,6,125
33823,1,1,30,4,5,2019-06-25,1.5,1,0
30765,1,1,75,1,20,2019-06-27,1.27,1,89
35128,2,2,199,3,7,2019-05-05,0.69,1,0
35106,1,1,55,2,0,,,2,0
31395,1,1,91,2,68,2019-06-23,4.54,2,337
15118,2,3,32,14,0,,,28,341
4939,2,1,130,1,191,2019-05-27,3.17,1,0
5189,1,2,150,5,10,2018-01-03,0.17,1,0
19412,1,1,90,4,0,,,2,0
15796,2,1,90,1,3,2016-07-27,0.08,1,0
5989,2,2,275,3,0,,,1,0
37693,1,2,110,2,42,2019-06-24,5.21,1,90
46140,1,1,1750,30,0,,,1,179
27088,2,3,60,1,90,2019-06-13,4.35,4,77
8341,2,2,185,3,26,2017-05-06,0.52,1,0
36574,2,2,200,5,2,2018-10-30,0.23,1,15
41152,1,1,55,4,0,,,1,189
48664,2,2,100,10,0,,,1,21
35317,3,2,160,6,2,2018-11-21,0.19,1,19
6070,1,2,100,3,4,2016-06-04,0.08,1,0
46796,2,1,89,30,2,2019-06-23,2.0,7,361
24602,2,2,200,2,11,2017-10-10,0.47,1,0
29695,2,1,60,1,103,2019-07-05,5.94,1,19
3500,2,2,150,9,9,2017-09-05,0.13,1,0
7164,4,2,150,5,16,2019-05-17,0.33,1,299
41373,2,2,404,2,10,2019-05-27,2.26,327,330
21096,1,2,165,1,108,2019-07-01,3.62,2,130
35120,4,1,34,4,8,2019-06-08,0.85,8,290
26311,2,1,110,1,41,2019-01-14,1.87,1,3
47286,1,1,67,1,0,,,1,31
25872,3,2,80,2,86,2019-06-30,3.83,1,115
36264,1,1,59,2,35,2019-05-24,3.85,4,176
44816,1,1,58,2,3,2019-07-08,1.48,5,167
21840,1,1,54,1,1,2017-08-14,0.04,2,0
509,2,2,199,15,66,2019-04-29,0.69,2,89
4416,2,2,130,30,2,2015-02-21,0.03,52,365
14940,1,2,135,1,193,2019-06-23,4.87,4,270
45913,2,2,200,30,0,,,23,353
107,1,2,80,30,29,2018-05-26,0.4,1,222
20026,2,1,109,1,3,2018-09-01,0.18,3,0
12710,2,2,250,3,3,2019-06-03,0.08,1,16
33484,2,1,85,4,14,2019-06-29,1.98,1,33
966,5,2,120,2,47,2019-07-03,1.22,1,318
39982,1,3,35,2,1,2018-12-30,0.16,4,87
30998,2,1,60,1,35,2019-06-24,2.34,1,94
39681,1,1,70,1,0,,,2,0
16974,2,2,200,4,0,,,1,0
26053,1,1,58,1,79,2019-07-07,3.56,2,178
12475,3,2,89,3,54,2019-06-19,1.26,1,331
44586,1,2,192,1,0,,,1,8
34071,3,2,165,1,38,2019-06-23,3.31,2,122
4608,1,2,250,1,0,,,2,0
37859,1,1,85,1,2,2018-12-23,0.27,1,0
2548,2,2,235,2,10,2019-05-26,0.2,1,345
34963,1,2,175,3,16,2019-06-24,1.63,1,0
19706,3,2,115,3,143,2019-06-23,4.43,1,3
15355,1,2,61,1,91,2019-05-18,2.38,3,246
46557,3,1,95,1,2,2019-06-12,2.0,6,365
20149,1,1,120,3,1,2017-01-04,0.03,1,0
25421,2,1,110,14,0,,,1,283
